Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Revenue
9/8/2018,9,August,2018,60,Adults (35-64),1,F,United Kingdom,Clothing,6,9,24,90,144
9/8/2018,9,August,2018,29,Young Adults (25-34),1,F,Australia,Accessories,5,13,35,110,175
9/8/2018,9,August,2018,29,Young Adults (25-34),1,M,Australia,Accessories,5,1,2,5,10
9/8/2018,9,August,2018,30,Young Adults (25-34),1,F,France,Accessories,5,59,159,500,795
9/8/2018,9,August,2018,30,Young Adults (25-34),1,M,canada,Accessories,5,2,5,15,25
9/8/2018,9,August,2018,60,Adults (35-64),1,F,United Kingdom,Accessories,5,3,9,30,45
9/8/2018,9,August,2018,30,Young Adults (25-34),1,F,United States,Accessories,4,1,2,4,8
9/8/2018,9,August,2018,32,Young Adults (25-34),1,F,United States,Accessories,4,2,5,12,20
9/8/2018,9,August,2018,59,Adults (35-64),1,M,United States,Accessories,4,1,2,4,8
9/8/2018,9,August,2018,28,Young Adults (25-34),1,F,Australia,Accessories,3,3,9,18,27
9/8/2018,9,August,2018,30,Young Adults (25-34),1,M,canada,Accessories,3,2,5,9,15
9/8/2018,9,August,2018,41,Adults (35-64),1,M,United Kingdom,Clothing,3,38,50,36,150
9/8/2018,9,August,2018,23,Youth (<25),1,M,Australia,Accessories,2,13,35,44,70
9/8/2018,9,August,2018,29,Young Adults (25-34),1,M,United States,Accessories,2,2,5,6,10
9/8/2018,9,August,2018,30,Young Adults (25-34),1,F,France,Accessories,2,8,21,26,42
9/8/2018,9,August,2018,17,Youth (<25),1,M,Australia,Bikes,1,487,783,296,783
9/8/2018,9,August,2018,25,Young Adults (25-34),1,F,Germany,Bikes,1,1083,1701,618,1701
9/8/2018,9,August,2018,26,Young Adults (25-34),1,F,Germany,Bikes,1,1555,2443,888,2443
9/8/2018,9,August,2018,27,Young Adults (25-34),1,M,United Kingdom,Bikes,1,420,769,349,769
9/8/2018,9,August,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
9/8/2018,9,August,2018,28,Young Adults (25-34),1,F,Australia,Bikes,1,713,1120,407,1120
9/8/2018,9,August,2018,29,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
9/8/2018,9,August,2018,29,Young Adults (25-34),1,F,Australia,Bikes,1,461,742,281,742
9/8/2018,9,August,2018,30,Young Adults (25-34),1,F,United States,Bikes,1,295,540,245,540
9/8/2018,9,August,2018,31,Young Adults (25-34),1,M,Australia,Bikes,1,755,1215,460,1215
9/8/2018,9,August,2018,32,Young Adults (25-34),1,F,Australia,Bikes,1,2171,3578,1407,3578
9/8/2018,9,August,2018,32,Young Adults (25-34),1,F,United States,Accessories,1,2,5,3,5
9/8/2018,9,August,2018,33,Young Adults (25-34),1,F,Germany,Bikes,1,420,769,349,769
9/8/2018,9,August,2018,38,Adults (35-64),1,M,France,Bikes,1,1083,1701,618,1701
9/8/2018,9,August,2018,39,Adults (35-64),1,M,Australia,Bikes,1,2171,3578,1407,3578
9/8/2018,9,August,2018,41,Adults (35-64),1,M,United Kingdom,Bikes,1,1252,2295,1043,2295
9/8/2018,9,August,2018,42,Adults (35-64),1,M,Australia,Bikes,1,2171,3578,1407,3578
9/8/2018,9,August,2018,47,Adults (35-64),1,F,United States,Bikes,1,1266,2320,1054,2320
9/8/2018,9,August,2018,49,Adults (35-64),1,M,United States,Bikes,1,1482,2384,902,2384
9/8/2018,9,August,2018,50,Adults (35-64),1,M,United Kingdom,Accessories,1,1,2,1,2
9/8/2018,9,August,2018,53,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
9/8/2018,9,August,2018,58,Adults (35-64),1,M,United States,Bikes,1,1252,2295,1043,2295
10/8/2018,10,August,2018,24,Youth (<25),1,M,United States,Accessories,30,13,35,660,1050
10/8/2018,10,August,2018,30,Young Adults (25-34),1,M,United States,Accessories,30,9,25,480,750
10/8/2018,10,August,2018,34,Young Adults (25-34),1,F,canada,Accessories,30,2,5,90,150
10/8/2018,10,August,2018,17,Youth (<25),1,F,United States,Clothing,29,42,54,348,1566
10/8/2018,10,August,2018,31,Young Adults (25-34),1,M,United States,Accessories,29,2,5,87,145
10/8/2018,10,August,2018,45,Adults (35-64),1,F,Australia,Accessories,29,3,9,174,261
10/8/2018,10,August,2018,56,Adults (35-64),1,F,United States,Accessories,29,2,5,87,145
10/8/2018,10,August,2018,40,Adults (35-64),1,F,United States,Accessories,28,1,2,28,56
10/8/2018,10,August,2018,33,Young Adults (25-34),1,M,United States,Accessories,26,1,2,26,52
10/8/2018,10,August,2018,55,Adults (35-64),1,M,Germany,Clothing,26,24,64,1040,1664
10/8/2018,10,August,2018,62,Adults (35-64),1,F,Germany,Accessories,26,2,5,78,130
10/8/2018,10,August,2018,22,Youth (<25),1,F,Australia,Accessories,25,3,8,125,200
10/8/2018,10,August,2018,40,Adults (35-64),1,F,canada,Accessories,25,1,2,25,50
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Accessories,25,8,22,350,550
10/8/2018,10,August,2018,31,Young Adults (25-34),1,F,Australia,Clothing,24,42,54,288,1296
10/8/2018,10,August,2018,35,Adults (35-64),1,F,United States,Accessories,24,3,8,120,192
10/8/2018,10,August,2018,35,Adults (35-64),1,F,United States,Accessories,24,2,5,72,120
10/8/2018,10,August,2018,56,Adults (35-64),1,F,United States,Accessories,24,3,8,120,192
10/8/2018,10,August,2018,37,Adults (35-64),1,M,canada,Accessories,23,13,35,506,805
10/8/2018,10,August,2018,58,Adults (35-64),1,M,United States,Accessories,23,1,2,23,46
10/8/2018,10,August,2018,44,Adults (35-64),1,M,canada,Clothing,21,7,9,42,189
10/8/2018,10,August,2018,56,Adults (35-64),1,M,canada,Accessories,21,13,35,462,735
10/8/2018,10,August,2018,24,Youth (<25),1,F,France,Accessories,20,3,9,120,180
10/8/2018,10,August,2018,40,Adults (35-64),1,F,United States,Accessories,20,13,35,440,700
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Accessories,20,13,35,440,700
10/8/2018,10,August,2018,45,Adults (35-64),1,F,France,Accessories,19,13,35,418,665
10/8/2018,10,August,2018,48,Adults (35-64),1,M,Germany,Accessories,19,1,2,19,38
10/8/2018,10,August,2018,28,Young Adults (25-34),1,F,United States,Accessories,18,13,35,396,630
10/8/2018,10,August,2018,38,Adults (35-64),1,M,France,Accessories,18,9,25,288,450
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Clothing,18,42,54,216,972
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Clothing,17,7,9,34,153
10/8/2018,10,August,2018,31,Young Adults (25-34),1,F,United States,Accessories,16,2,5,48,80
10/8/2018,10,August,2018,35,Adults (35-64),1,F,United States,Clothing,16,7,9,32,144
10/8/2018,10,August,2018,46,Adults (35-64),1,M,Germany,Clothing,16,7,9,32,144
10/8/2018,10,August,2018,24,Youth (<25),1,F,France,Accessories,15,3,9,90,135
10/8/2018,10,August,2018,24,Youth (<25),1,M,United States,Accessories,15,13,35,330,525
10/8/2018,10,August,2018,31,Young Adults (25-34),1,F,Australia,Clothing,15,7,9,30,135
10/8/2018,10,August,2018,32,Young Adults (25-34),1,M,canada,Accessories,15,1,2,15,30
10/8/2018,10,August,2018,58,Adults (35-64),1,M,United States,Accessories,15,1,2,15,30
10/8/2018,10,August,2018,24,Youth (<25),1,M,United States,Accessories,14,13,35,308,490
10/8/2018,10,August,2018,34,Young Adults (25-34),1,F,canada,Accessories,14,3,8,70,112
10/8/2018,10,August,2018,37,Adults (35-64),1,F,Germany,Accessories,14,9,25,224,350
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Accessories,14,9,25,224,350
10/8/2018,10,August,2018,56,Adults (35-64),1,F,United States,Accessories,14,2,5,42,70
10/8/2018,10,August,2018,21,Youth (<25),1,F,France,Clothing,13,24,64,520,832
10/8/2018,10,August,2018,31,Young Adults (25-34),1,M,United States,Accessories,13,2,5,39,65
10/8/2018,10,August,2018,34,Young Adults (25-34),1,F,canada,Accessories,13,2,5,39,65
10/8/2018,10,August,2018,45,Adults (35-64),1,F,France,Accessories,13,11,30,247,390
10/8/2018,10,August,2018,28,Young Adults (25-34),1,F,United States,Accessories,12,8,21,156,252
10/8/2018,10,August,2018,29,Young Adults (25-34),1,M,United States,Accessories,12,1,4,36,48
10/8/2018,10,August,2018,37,Adults (35-64),1,M,canada,Accessories,12,13,35,264,420
10/8/2018,10,August,2018,56,Adults (35-64),1,M,canada,Accessories,12,3,9,72,108
10/8/2018,10,August,2018,62,Adults (35-64),1,F,Germany,Accessories,12,2,5,36,60
10/8/2018,10,August,2018,36,Adults (35-64),1,F,United States,Clothing,11,26,70,484,770
10/8/2018,10,August,2018,37,Adults (35-64),1,F,Germany,Clothing,10,38,50,120,500
10/8/2018,10,August,2018,34,Young Adults (25-34),1,M,Australia,Clothing,9,26,70,396,630
10/8/2018,10,August,2018,35,Adults (35-64),1,F,United States,Accessories,9,2,5,27,45
10/8/2018,10,August,2018,37,Adults (35-64),1,F,Germany,Accessories,9,4,10,54,90
10/8/2018,10,August,2018,37,Adults (35-64),1,M,canada,Accessories,9,13,35,198,315
10/8/2018,10,August,2018,29,Young Adults (25-34),1,M,United States,Accessories,8,13,35,176,280
10/8/2018,10,August,2018,34,Young Adults (25-34),1,F,canada,Accessories,8,8,22,112,176
10/8/2018,10,August,2018,45,Adults (35-64),1,F,Australia,Accessories,8,3,9,48,72
10/8/2018,10,August,2018,46,Adults (35-64),1,M,Germany,Accessories,8,13,35,176,280
10/8/2018,10,August,2018,62,Adults (35-64),1,F,Germany,Accessories,8,13,35,176,280
10/8/2018,10,August,2018,21,Youth (<25),1,F,France,Accessories,7,59,159,700,1113
10/8/2018,10,August,2018,30,Young Adults (25-34),1,M,United States,Clothing,7,24,64,280,448
10/8/2018,10,August,2018,48,Adults (35-64),1,M,Germany,Accessories,7,1,2,7,14
10/8/2018,10,August,2018,30,Young Adults (25-34),1,M,United States,Accessories,6,9,25,96,150
10/8/2018,10,August,2018,40,Adults (35-64),1,F,canada,Accessories,6,1,2,6,12
10/8/2018,10,August,2018,40,Adults (35-64),1,F,United States,Accessories,6,1,2,6,12
10/8/2018,10,August,2018,55,Adults (35-64),1,M,Germany,Accessories,6,2,5,18,30
10/8/2018,10,August,2018,22,Youth (<25),1,F,Australia,Accessories,5,11,29,90,145
10/8/2018,10,August,2018,34,Young Adults (25-34),1,M,Australia,Clothing,5,7,9,10,45
10/8/2018,10,August,2018,44,Adults (35-64),1,M,canada,Clothing,5,26,70,220,350
10/8/2018,10,August,2018,45,Adults (35-64),1,F,Australia,Accessories,4,13,35,88,140
10/8/2018,10,August,2018,48,Adults (35-64),1,M,Germany,Clothing,4,9,24,60,96
10/8/2018,10,August,2018,38,Adults (35-64),1,M,France,Accessories,3,8,22,42,66
10/8/2018,10,August,2018,52,Adults (35-64),1,M,United States,Accessories,3,9,25,48,75
10/8/2018,10,August,2018,30,Young Adults (25-34),1,M,United States,Accessories,2,8,22,28,44
10/8/2018,10,August,2018,45,Adults (35-64),1,F,France,Accessories,2,11,30,38,60
10/8/2018,10,August,2018,62,Adults (35-64),1,F,Germany,Clothing,2,38,50,24,100
10/8/2018,10,August,2018,21,Youth (<25),1,F,France,Accessories,1,1,2,1,2
10/8/2018,10,August,2018,24,Youth (<25),1,F,France,Bikes,1,1266,2320,1054,2320
10/8/2018,10,August,2018,30,Young Adults (25-34),1,M,United States,Bikes,1,420,769,349,769
10/8/2018,10,August,2018,33,Young Adults (25-34),1,M,United States,Bikes,1,344,540,196,540
10/8/2018,10,August,2018,34,Young Adults (25-34),1,F,United States,Bikes,1,1555,2443,888,2443
10/8/2018,10,August,2018,45,Adults (35-64),1,F,Australia,Bikes,1,2171,3578,1407,3578
10/8/2018,10,August,2018,46,Adults (35-64),1,M,Germany,Bikes,1,487,783,296,783
11/8/2018,11,August,2018,26,Young Adults (25-34),1,F,Australia,Accessories,30,2,5,90,150
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,canada,Accessories,30,2,5,90,150
11/8/2018,11,August,2018,43,Adults (35-64),1,M,United Kingdom,Accessories,30,13,35,660,1050
11/8/2018,11,August,2018,24,Youth (<25),1,M,Germany,Accessories,29,2,5,87,145
11/8/2018,11,August,2018,40,Adults (35-64),1,F,United States,Accessories,29,1,4,87,116
11/8/2018,11,August,2018,23,Youth (<25),1,M,Australia,Accessories,28,13,35,616,980
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Accessories,28,2,5,84,140
11/8/2018,11,August,2018,47,Adults (35-64),1,M,United Kingdom,Accessories,28,4,10,168,280
11/8/2018,11,August,2018,27,Young Adults (25-34),1,F,Germany,Accessories,27,11,30,513,810
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United States,Accessories,27,1,4,81,108
11/8/2018,11,August,2018,65,Seniors (64+),1,M,United States,Accessories,27,1,2,27,54
11/8/2018,11,August,2018,65,Seniors (64+),1,M,United States,Accessories,27,1,2,27,54
11/8/2018,11,August,2018,25,Young Adults (25-34),1,M,United Kingdom,Accessories,26,1,2,26,52
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,United States,Accessories,26,13,35,572,910
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,canada,Clothing,26,7,9,52,234
11/8/2018,11,August,2018,35,Adults (35-64),1,M,United States,Clothing,25,26,70,1100,1750
11/8/2018,11,August,2018,28,Young Adults (25-34),1,M,United States,Accessories,24,4,10,144,240
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Clothing,24,38,50,288,1200
11/8/2018,11,August,2018,21,Youth (<25),1,F,Australia,Accessories,23,13,35,506,805
11/8/2018,11,August,2018,21,Youth (<25),1,F,Australia,Accessories,23,1,4,69,92
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,United States,Accessories,23,1,2,23,46
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,United States,Accessories,23,1,2,23,46
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United Kingdom,Clothing,23,3,9,138,207
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Clothing,22,3,9,132,198
11/8/2018,11,August,2018,50,Adults (35-64),1,M,canada,Accessories,22,12,33,462,726
11/8/2018,11,August,2018,28,Young Adults (25-34),1,M,United States,Clothing,21,7,9,42,189
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,United States,Clothing,21,7,9,42,189
11/8/2018,11,August,2018,26,Young Adults (25-34),1,M,canada,Accessories,20,2,5,60,100
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,canada,Accessories,20,2,5,60,100
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United States,Clothing,20,38,50,240,1000
11/8/2018,11,August,2018,47,Adults (35-64),1,M,United Kingdom,Accessories,20,4,10,120,200
11/8/2018,11,August,2018,18,Youth (<25),1,M,Australia,Accessories,19,3,9,114,171
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,canada,Accessories,19,2,5,57,95
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Accessories,19,13,35,418,665
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United States,Clothing,19,9,24,285,456
11/8/2018,11,August,2018,29,Young Adults (25-34),1,M,United Kingdom,Accessories,18,13,35,396,630
11/8/2018,11,August,2018,42,Adults (35-64),1,F,United States,Accessories,18,4,10,108,180
11/8/2018,11,August,2018,54,Adults (35-64),1,M,canada,Accessories,17,2,5,51,85
11/8/2018,11,August,2018,35,Adults (35-64),1,M,canada,Accessories,16,2,5,48,80
11/8/2018,11,August,2018,39,Adults (35-64),1,M,United States,Accessories,16,1,4,48,64
11/8/2018,11,August,2018,40,Adults (35-64),1,F,United States,Accessories,16,1,4,48,64
11/8/2018,11,August,2018,56,Adults (35-64),1,M,Australia,Accessories,16,13,35,352,560
11/8/2018,11,August,2018,17,Youth (<25),1,F,France,Accessories,15,13,35,330,525
11/8/2018,11,August,2018,35,Adults (35-64),1,M,United States,Clothing,15,9,24,225,360
11/8/2018,11,August,2018,42,Adults (35-64),1,F,United States,Accessories,15,3,8,75,120
11/8/2018,11,August,2018,27,Young Adults (25-34),1,F,Germany,Accessories,14,11,30,266,420
11/8/2018,11,August,2018,50,Adults (35-64),1,M,canada,Accessories,14,12,33,294,462
11/8/2018,11,August,2018,18,Youth (<25),1,M,Australia,Accessories,13,13,35,286,455
11/8/2018,11,August,2018,24,Youth (<25),1,F,canada,Clothing,12,26,70,528,840
11/8/2018,11,August,2018,18,Youth (<25),1,M,Australia,Accessories,11,3,9,66,99
11/8/2018,11,August,2018,26,Young Adults (25-34),1,M,canada,Accessories,11,3,8,55,88
11/8/2018,11,August,2018,35,Adults (35-64),1,M,canada,Accessories,11,3,8,55,88
11/8/2018,11,August,2018,50,Adults (35-64),1,M,France,Accessories,10,9,25,160,250
11/8/2018,11,August,2018,56,Adults (35-64),1,M,Australia,Accessories,10,1,2,10,20
11/8/2018,11,August,2018,23,Youth (<25),1,M,Australia,Accessories,9,1,2,9,18
11/8/2018,11,August,2018,28,Young Adults (25-34),1,M,United States,Accessories,9,4,10,54,90
11/8/2018,11,August,2018,47,Adults (35-64),1,M,United Kingdom,Clothing,9,7,9,18,81
11/8/2018,11,August,2018,25,Young Adults (25-34),1,M,United Kingdom,Accessories,8,1,2,8,16
11/8/2018,11,August,2018,26,Young Adults (25-34),1,F,Australia,Accessories,8,2,5,24,40
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,canada,Accessories,8,2,5,24,40
11/8/2018,11,August,2018,50,Adults (35-64),1,M,France,Accessories,8,9,25,128,200
11/8/2018,11,August,2018,26,Young Adults (25-34),1,F,Australia,Accessories,7,13,35,154,245
11/8/2018,11,August,2018,31,Young Adults (25-34),1,M,Australia,Clothing,7,7,9,14,63
11/8/2018,11,August,2018,48,Adults (35-64),1,F,United States,Accessories,7,1,2,7,14
11/8/2018,11,August,2018,54,Adults (35-64),1,M,canada,Accessories,7,2,5,21,35
11/8/2018,11,August,2018,56,Adults (35-64),1,M,Australia,Accessories,7,1,2,7,14
11/8/2018,11,August,2018,23,Youth (<25),1,M,Australia,Accessories,6,1,2,6,12
11/8/2018,11,August,2018,48,Adults (35-64),1,F,United States,Accessories,6,59,159,600,954
11/8/2018,11,August,2018,26,Young Adults (25-34),1,M,canada,Clothing,5,7,9,10,45
11/8/2018,11,August,2018,42,Adults (35-64),1,F,United States,Accessories,5,4,10,30,50
11/8/2018,11,August,2018,43,Adults (35-64),1,M,United Kingdom,Accessories,5,2,5,15,25
11/8/2018,11,August,2018,50,Adults (35-64),1,M,canada,Accessories,5,59,159,500,795
11/8/2018,11,August,2018,54,Adults (35-64),1,M,canada,Accessories,5,2,5,15,25
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Accessories,4,2,5,12,20
11/8/2018,11,August,2018,31,Young Adults (25-34),1,M,Australia,Clothing,4,26,70,176,280
11/8/2018,11,August,2018,39,Adults (35-64),1,M,United States,Accessories,4,1,4,12,16
11/8/2018,11,August,2018,41,Adults (35-64),1,F,United States,Accessories,4,11,30,76,120
11/8/2018,11,August,2018,42,Adults (35-64),1,F,United States,Accessories,4,8,22,56,88
11/8/2018,11,August,2018,24,Youth (<25),1,F,canada,Clothing,3,42,54,36,162
11/8/2018,11,August,2018,23,Youth (<25),1,F,United Kingdom,Accessories,2,13,35,44,70
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,canada,Accessories,2,2,5,6,10
11/8/2018,11,August,2018,43,Adults (35-64),1,M,Germany,Accessories,2,1,2,2,4
11/8/2018,11,August,2018,18,Youth (<25),1,M,Australia,Bikes,1,2171,3578,1407,3578
11/8/2018,11,August,2018,20,Youth (<25),1,F,Australia,Bikes,1,344,540,196,540
11/8/2018,11,August,2018,23,Youth (<25),1,F,United Kingdom,Bikes,1,2171,3578,1407,3578
11/8/2018,11,August,2018,27,Young Adults (25-34),1,M,United States,Bikes,1,1266,2320,1054,2320
11/8/2018,11,August,2018,27,Young Adults (25-34),1,F,Germany,Accessories,1,11,30,19,30
11/8/2018,11,August,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,1252,2295,1043,2295
11/8/2018,11,August,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1083,1701,618,1701
11/8/2018,11,August,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,1482,2384,902,2384
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,United States,Clothing,1,38,50,12,50
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
11/8/2018,11,August,2018,30,Young Adults (25-34),1,M,canada,Accessories,1,2,5,3,5
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United States,Bikes,1,713,1120,407,1120
11/8/2018,11,August,2018,33,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
11/8/2018,11,August,2018,40,Adults (35-64),1,F,Germany,Bikes,1,1482,2384,902,2384
11/8/2018,11,August,2018,41,Adults (35-64),1,F,Australia,Bikes,1,2171,3578,1407,3578
11/8/2018,11,August,2018,47,Adults (35-64),1,M,United Kingdom,Bikes,1,487,783,296,783
11/8/2018,11,August,2018,50,Adults (35-64),1,M,Germany,Bikes,1,1083,1701,618,1701
12/8/2018,12,August,2018,23,Youth (<25),1,M,United States,Accessories,30,2,5,90,150
12/8/2018,12,August,2018,34,Young Adults (25-34),1,F,United States,Accessories,30,8,22,420,660
12/8/2018,12,August,2018,43,Adults (35-64),1,F,United States,Clothing,30,42,54,360,1620
12/8/2018,12,August,2018,32,Young Adults (25-34),1,M,canada,Accessories,29,2,5,87,145
12/8/2018,12,August,2018,34,Young Adults (25-34),1,M,Australia,Accessories,29,12,33,609,957
12/8/2018,12,August,2018,24,Youth (<25),1,F,Australia,Clothing,28,38,50,336,1400
12/8/2018,12,August,2018,24,Youth (<25),1,F,United States,Accessories,28,1,2,28,56
12/8/2018,12,August,2018,25,Young Adults (25-34),1,F,United States,Accessories,28,2,5,84,140
12/8/2018,12,August,2018,37,Adults (35-64),1,F,United States,Clothing,28,7,9,56,252
12/8/2018,12,August,2018,40,Adults (35-64),1,F,United Kingdom,Accessories,28,2,5,84,140
12/8/2018,12,August,2018,43,Adults (35-64),1,M,United States,Accessories,28,8,22,392,616
12/8/2018,12,August,2018,43,Adults (35-64),1,F,Germany,Accessories,28,13,35,616,980
12/8/2018,12,August,2018,33,Young Adults (25-34),1,F,canada,Accessories,27,2,5,81,135
12/8/2018,12,August,2018,23,Youth (<25),1,M,United States,Accessories,26,2,5,78,130
12/8/2018,12,August,2018,24,Youth (<25),1,F,Australia,Accessories,26,2,5,78,130
12/8/2018,12,August,2018,32,Young Adults (25-34),1,M,United States,Clothing,26,38,50,312,1300
12/8/2018,12,August,2018,34,Young Adults (25-34),1,F,United States,Accessories,26,11,30,494,780
12/8/2018,12,August,2018,44,Adults (35-64),1,F,Germany,Clothing,26,7,9,52,234
12/8/2018,12,August,2018,29,Young Adults (25-34),1,M,Australia,Clothing,25,9,24,375,600
12/8/2018,12,August,2018,44,Adults (35-64),1,M,Australia,Accessories,25,3,9,150,225
12/8/2018,12,August,2018,55,Adults (35-64),1,M,France,Accessories,25,1,2,25,50
12/8/2018,12,August,2018,21,Youth (<25),1,M,United States,Clothing,24,3,9,144,216
12/8/2018,12,August,2018,22,Youth (<25),1,M,Australia,Accessories,24,13,35,528,840
12/8/2018,12,August,2018,24,Youth (<25),1,F,United Kingdom,Accessories,24,13,35,528,840
12/8/2018,12,August,2018,24,Youth (<25),1,F,United States,Accessories,24,1,2,24,48
12/8/2018,12,August,2018,36,Adults (35-64),1,M,United States,Accessories,24,2,5,72,120
12/8/2018,12,August,2018,45,Adults (35-64),1,M,Germany,Accessories,24,2,5,72,120
12/8/2018,12,August,2018,24,Youth (<25),1,F,United Kingdom,Accessories,23,2,5,69,115
12/8/2018,12,August,2018,25,Young Adults (25-34),1,F,Australia,Accessories,23,11,30,437,690
12/8/2018,12,August,2018,40,Adults (35-64),1,M,canada,Clothing,23,38,50,276,1150
12/8/2018,12,August,2018,45,Adults (35-64),1,M,United States,Accessories,23,8,22,322,506
12/8/2018,12,August,2018,29,Young Adults (25-34),1,F,United States,Accessories,22,2,5,66,110
12/8/2018,12,August,2018,34,Young Adults (25-34),1,M,Australia,Accessories,22,12,33,462,726
12/8/2018,12,August,2018,22,Youth (<25),1,M,United States,Clothing,21,9,24,315,504
12/8/2018,12,August,2018,28,Young Adults (25-34),1,M,United States,Clothing,21,26,70,924,1470
12/8/2018,12,August,2018,37,Adults (35-64),1,F,United States,Clothing,21,42,54,252,1134
12/8/2018,12,August,2018,43,Adults (35-64),1,F,Germany,Accessories,21,8,22,294,462
12/8/2018,12,August,2018,55,Adults (35-64),1,M,Australia,Clothing,21,26,70,924,1470
12/8/2018,12,August,2018,56,Adults (35-64),1,F,United States,Accessories,21,2,5,63,105
12/8/2018,12,August,2018,24,Youth (<25),1,F,United Kingdom,Accessories,20,2,5,60,100
12/8/2018,12,August,2018,29,Young Adults (25-34),1,F,Germany,Accessories,20,3,9,120,180
12/8/2018,12,August,2018,45,Adults (35-64),1,M,United States,Accessories,20,13,35,440,700
12/8/2018,12,August,2018,48,Adults (35-64),1,F,canada,Accessories,20,1,4,60,80
12/8/2018,12,August,2018,23,Youth (<25),1,F,United States,Accessories,19,2,5,57,95
12/8/2018,12,August,2018,24,Youth (<25),1,F,Australia,Accessories,19,2,5,57,95
12/8/2018,12,August,2018,36,Adults (35-64),1,M,canada,Accessories,19,1,4,57,76
12/8/2018,12,August,2018,43,Adults (35-64),1,M,United States,Accessories,19,13,35,418,665
12/8/2018,12,August,2018,45,Adults (35-64),1,M,United States,Clothing,19,7,9,38,171
12/8/2018,12,August,2018,43,Adults (35-64),1,M,United States,Clothing,18,3,9,108,162
12/8/2018,12,August,2018,48,Adults (35-64),1,F,canada,Accessories,18,1,4,54,72
12/8/2018,12,August,2018,34,Young Adults (25-34),1,M,Australia,Accessories,17,12,33,357,561
12/8/2018,12,August,2018,42,Adults (35-64),1,F,United Kingdom,Accessories,17,4,10,102,170
12/8/2018,12,August,2018,44,Adults (35-64),1,M,Australia,Accessories,17,21,55,578,935
12/8/2018,12,August,2018,22,Youth (<25),1,M,Australia,Accessories,16,1,2,16,32
12/8/2018,12,August,2018,22,Youth (<25),1,F,United States,Accessories,16,8,21,208,336
12/8/2018,12,August,2018,36,Adults (35-64),1,F,United States,Clothing,16,3,9,96,144
12/8/2018,12,August,2018,57,Adults (35-64),1,F,United States,Accessories,16,12,33,336,528
12/8/2018,12,August,2018,36,Adults (35-64),1,M,canada,Accessories,15,1,4,45,60
12/8/2018,12,August,2018,40,Adults (35-64),1,F,United Kingdom,Clothing,15,38,50,180,750
12/8/2018,12,August,2018,33,Young Adults (25-34),1,F,Australia,Clothing,14,7,9,28,126
12/8/2018,12,August,2018,36,Adults (35-64),1,M,canada,Accessories,14,1,4,42,56
12/8/2018,12,August,2018,19,Youth (<25),1,M,United Kingdom,Accessories,13,2,5,39,65
12/8/2018,12,August,2018,21,Youth (<25),1,M,United States,Clothing,13,26,70,572,910
12/8/2018,12,August,2018,30,Young Adults (25-34),1,F,Germany,Clothing,13,7,9,26,117
12/8/2018,12,August,2018,32,Young Adults (25-34),1,M,United States,Accessories,13,1,4,39,52
12/8/2018,12,August,2018,40,Adults (35-64),1,F,United States,Accessories,13,1,4,39,52
12/8/2018,12,August,2018,42,Adults (35-64),1,F,United Kingdom,Accessories,13,13,35,286,455
12/8/2018,12,August,2018,22,Youth (<25),1,M,Australia,Accessories,12,1,2,12,24
